"i","j","chi_base_u10_tp","chi_samp_u10_tp","chi_ht_u10_tp","chi_base_u10_mslp","chi_samp_u10_mslp","chi_ht_u10_mslp","chi_base_tp_mslp","chi_samp_tp_mslp","chi_ht_tp_mslp","chi_base_u10_spatial","chi_samp_u10_spatial","chi_ht_u10_spatial","chi_base_tp_spatial","chi_samp_tp_spatial","chi_ht_tp_spatial","chi_base_mslp_spatial","chi_samp_mslp_spatial","chi_ht_mslp_spatial"
3441,2661,0.413793103448276,0.423076923076923,0.335164835164835,0.344827586206897,0.494505494505495,0.247252747252747,0.482758620689655,0.543956043956044,0.445054945054945,0.482758620689655,0.54945054945055,0.269230769230769,0.344827586206897,0.478021978021978,0.274725274725275,0.448275862068966,0.461538461538462,0.214285714285714
360,3163,0.448275862068966,0.565934065934066,0.478021978021978,0.551724137931034,0.681318681318681,0.54945054945055,0.379310344827586,0.543956043956044,0.412087912087912,0.206896551724138,0.10989010989011,0.192307692307692,0.137931034482759,0.115384615384615,0.120879120879121,0.172413793103448,0.159340659340659,0.104395604395604
1802,636,0.620689655172414,0.653846153846154,0.412087912087912,0.724137931034483,0.714285714285714,0.593406593406594,0.586206896551724,0.598901098901099,0.406593406593407,0.172413793103448,0.115384615384615,0.203296703296703,0.137931034482759,0.120879120879121,0.296703296703297,0.275862068965517,0.230769230769231,0.335164835164835
1880,384,0.586206896551724,0.631868131868132,0.43956043956044,0.758620689655172,0.725274725274725,0.543956043956044,0.551724137931034,0.736263736263736,0.489010989010989,0.137931034482759,0.214285714285714,0.269230769230769,0.172413793103448,0.241758241758242,0.17032967032967,0.241379310344828,0.318681318681319,0.258241758241758
1276,2142,0.517241379310345,0.615384615384615,0.527472527472527,0.517241379310345,0.675824175824176,0.510989010989011,0.379310344827586,0.505494505494506,0.324175824175824,0.172413793103448,0.186813186813187,0.0549450549450549,0.206896551724138,0.258241758241758,0.186813186813187,0.275862068965517,0.340659340659341,0.241758241758242
1830,3493,0.482758620689655,0.576923076923077,0.368131868131868,0.689655172413793,0.730769230769231,0.527472527472527,0.517241379310345,0.604395604395604,0.428571428571429,0.310344827586207,0.412087912087912,0.252747252747253,0.172413793103448,0.197802197802198,0.10989010989011,0.344827586206897,0.362637362637363,0.313186813186813
1309,113,0.448275862068966,0.494505494505495,0.384615384615385,0.620689655172414,0.697802197802198,0.604395604395604,0.517241379310345,0.653846153846154,0.489010989010989,0.137931034482759,0.192307692307692,0.274725274725275,0.275862068965517,0.203296703296703,0.258241758241758,0.379310344827586,0.406593406593407,0.368131868131868
193,2293,0.620689655172414,0.587912087912088,0.587912087912088,0.689655172413793,0.78021978021978,0.510989010989011,0.620689655172414,0.571428571428572,0.467032967032967,NA,NA,0.0824175824175824,0.103448275862069,0.0769230769230769,0.0824175824175824,NA,0.021978021978022,0.043956043956044
3876,3094,0.344827586206897,0.483516483516484,0.340659340659341,0.379310344827586,0.450549450549451,0.423076923076923,0.448275862068966,0.637362637362637,0.32967032967033,0.413793103448276,0.604395604395604,0.17032967032967,0.448275862068966,0.423076923076923,0.296703296703297,0.586206896551724,0.450549450549451,0.269230769230769
3961,2362,0.344827586206897,0.307692307692308,0.192307692307692,0.344827586206897,0.412087912087912,0.197802197802198,0.586206896551724,0.626373626373626,0.56043956043956,0.275862068965517,0.148351648351648,0.0494505494505495,0.241379310344828,0.269230769230769,0.0879120879120879,0.448275862068966,0.406593406593407,0.230769230769231
1901,3190,0.482758620689655,0.543956043956044,0.368131868131868,0.586206896551724,0.703296703296703,0.461538461538462,0.517241379310345,0.554945054945055,0.406593406593407,0.448275862068966,0.472527472527473,0.368131868131868,0.310344827586207,0.274725274725275,0.291208791208791,0.482758620689655,0.428571428571429,0.406593406593407
2039,1563,0.482758620689655,0.637362637362637,0.456043956043956,0.586206896551724,0.637362637362637,0.505494505494506,0.482758620689655,0.582417582417582,0.445054945054945,0.172413793103448,0.0769230769230769,0.0824175824175824,NA,0.0879120879120879,0.0769230769230769,NA,0.126373626373626,0.0824175824175824
1226,1953,0.586206896551724,0.703296703296703,0.5,0.689655172413793,0.730769230769231,0.532967032967033,0.689655172413793,0.703296703296703,0.450549450549451,0.172413793103448,0.120879120879121,0.0549450549450549,0.172413793103448,0.0824175824175824,0.175824175824176,0.103448275862069,0.0769230769230769,0.0989010989010989
3217,2452,0.482758620689655,0.686813186813187,0.527472527472527,0.551724137931034,0.703296703296703,0.434065934065934,0.379310344827586,0.675824175824176,0.543956043956044,0.482758620689655,0.60989010989011,0.43956043956044,0.344827586206897,0.593406593406594,0.368131868131868,0.655172413793104,0.659340659340659,0.54945054945055
3297,1224,0.517241379310345,0.593406593406594,0.357142857142857,0.517241379310345,0.593406593406594,0.32967032967033,0.482758620689655,0.653846153846154,0.236263736263736,0.137931034482759,0.137362637362637,0.0604395604395604,0.275862068965517,0.153846153846154,0.126373626373626,0.103448275862069,0.0659340659340659,0.0934065934065934
1330,1026,0.482758620689655,0.576923076923077,0.412087912087912,0.689655172413793,0.71978021978022,0.598901098901099,0.517241379310345,0.554945054945055,0.423076923076923,NA,0.0714285714285714,0.0494505494505495,NA,0.0824175824175824,0.043956043956044,NA,0.0989010989010989,0.153846153846154
4018,754,0.413793103448276,0.521978021978022,0.285714285714286,0.517241379310345,0.565934065934066,0.307692307692308,0.517241379310345,0.554945054945055,0.428571428571429,0.137931034482759,0.236263736263736,0.0714285714285714,0.172413793103448,0.10989010989011,0.28021978021978,0.275862068965517,0.269230769230769,0.148351648351648
3533,1488,0.517241379310345,0.587912087912088,0.258241758241758,0.586206896551724,0.620879120879121,0.368131868131868,0.379310344827586,0.593406593406594,0.538461538461539,0.448275862068966,0.428571428571429,0.214285714285714,0.413793103448276,0.28021978021978,0.428571428571429,0.206896551724138,0.324175824175824,0.263736263736264
2955,796,0.551724137931034,0.675824175824176,0.5,0.655172413793104,0.730769230769231,0.483516483516484,0.551724137931034,0.708791208791209,0.593406593406594,0.172413793103448,0.0879120879120879,0.120879120879121,0.206896551724138,0.148351648351648,NA,0.172413793103448,0.0934065934065934,0.115384615384615
3900,28,0.448275862068966,0.247252747252747,0.241758241758242,0.448275862068966,0.307692307692308,0.351648351648352,0.586206896551724,0.67032967032967,0.604395604395604,0.206896551724138,0.137362637362637,0.208791208791209,NA,0.126373626373626,0.21978021978022,0.137931034482759,0.0659340659340659,0.208791208791209
3942,1150,0.344827586206897,0.456043956043956,0.313186813186813,0.379310344827586,0.445054945054945,0.395604395604396,0.413793103448276,0.675824175824176,0.362637362637363,0.137931034482759,0.225274725274725,0.0604395604395604,0.172413793103448,0.153846153846154,0.318681318681319,0.172413793103448,0.241758241758242,0.0164835164835165
421,721,0.413793103448276,0.615384615384615,0.412087912087912,0.517241379310345,0.741758241758242,0.494505494505495,0.310344827586207,0.543956043956044,0.368131868131868,0.310344827586207,0.21978021978022,0.252747252747253,0.275862068965517,0.302197802197802,0.214285714285714,0.448275862068966,0.351648351648352,0.428571428571429
1528,2946,0.517241379310345,0.565934065934066,0.445054945054945,0.689655172413793,0.692307692307692,0.543956043956044,0.517241379310345,0.516483516483517,0.456043956043956,0.206896551724138,0.241758241758242,0.10989010989011,0.241379310344828,0.263736263736264,0.153846153846154,0.241379310344828,0.296703296703297,0.225274725274725
1515,1801,0.448275862068966,0.642857142857143,0.362637362637363,0.689655172413793,0.71978021978022,0.527472527472527,0.517241379310345,0.626373626373626,0.401098901098901,0.206896551724138,0.17032967032967,0.181318681318681,0.103448275862069,0.0659340659340659,0.137362637362637,0.172413793103448,0.203296703296703,0.340659340659341
2297,1594,0.620689655172414,0.615384615384615,0.351648351648352,0.655172413793104,0.637362637362637,0.450549450549451,0.551724137931034,0.54945054945055,0.313186813186813,0.413793103448276,0.615384615384615,0.43956043956044,0.310344827586207,0.384615384615385,0.285714285714286,0.482758620689655,0.631868131868132,0.478021978021978
1440,1869,0.620689655172414,0.554945054945055,0.450549450549451,0.689655172413793,0.686813186813187,0.543956043956044,0.551724137931034,0.620879120879121,0.5,0.310344827586207,0.324175824175824,0.313186813186813,0.103448275862069,0.120879120879121,0.0989010989010989,0.413793103448276,0.318681318681319,0.373626373626374
3065,3076,0.655172413793104,0.478021978021978,0.489010989010989,0.586206896551724,0.483516483516484,0.417582417582418,0.586206896551724,0.653846153846154,0.406593406593407,0.103448275862069,0.0714285714285714,0.0824175824175824,0.206896551724138,0.0989010989010989,0.126373626373626,0.310344827586207,0.313186813186813,0.17032967032967
1960,3094,0.551724137931034,0.538461538461539,0.445054945054945,0.689655172413793,0.708791208791209,0.576923076923077,0.517241379310345,0.587912087912088,0.565934065934066,0.344827586206897,0.28021978021978,0.247252747252747,0.172413793103448,0.263736263736264,0.203296703296703,0.413793103448276,0.362637362637363,0.263736263736264
3959,2948,0.482758620689655,0.461538461538462,0.307692307692308,0.448275862068966,0.532967032967033,0.346153846153846,0.586206896551724,0.637362637362637,0.346153846153846,0.344827586206897,0.181318681318681,0.203296703296703,0.172413793103448,0.192307692307692,0.137362637362637,0.379310344827586,0.236263736263736,0.214285714285714
881,2881,0.517241379310345,0.642857142857143,0.39010989010989,0.586206896551724,0.659340659340659,0.516483516483517,0.482758620689655,0.538461538461539,0.412087912087912,0.137931034482759,0.0714285714285714,0.252747252747253,0.103448275862069,0.043956043956044,0.21978021978022,0.137931034482759,0.159340659340659,0.214285714285714
1244,462,0.413793103448276,0.478021978021978,0.39010989010989,0.620689655172414,0.648351648351648,0.565934065934066,0.517241379310345,0.626373626373626,0.532967032967033,0.206896551724138,0.0769230769230769,0.21978021978022,0.206896551724138,0.159340659340659,0.203296703296703,0.206896551724138,0.164835164835165,0.214285714285714
1299,2917,0.448275862068966,0.54945054945055,0.373626373626374,0.586206896551724,0.697802197802198,0.516483516483517,0.482758620689655,0.598901098901099,0.406593406593407,0.310344827586207,0.302197802197802,0.17032967032967,0.137931034482759,0.197802197802198,0.10989010989011,0.206896551724138,0.186813186813187,0.21978021978022
3772,332,0.586206896551724,0.467032967032967,0.307692307692308,0.379310344827586,0.5,0.379120879120879,0.517241379310345,0.675824175824176,0.412087912087912,NA,0.0384615384615385,0.236263736263736,0.103448275862069,0.032967032967033,0.186813186813187,NA,0.0494505494505495,0.21978021978022
99,1561,0.379310344827586,0.54945054945055,0.373626373626374,0.620689655172414,0.692307692307692,0.527472527472527,0.241379310344828,0.5,0.263736263736264,0.206896551724138,0.164835164835165,0.208791208791209,0.241379310344828,0.181318681318681,0.230769230769231,0.413793103448276,0.307692307692308,0.324175824175824
528,3131,0.586206896551724,0.796703296703297,0.395604395604396,0.655172413793104,0.851648351648352,0.593406593406594,0.620689655172414,0.802197802197802,0.472527472527473,NA,0.032967032967033,0.0714285714285714,0.172413793103448,NA,0.126373626373626,NA,0.032967032967033,0.104395604395604
3663,3481,0.482758620689655,0.598901098901099,0.406593406593407,0.482758620689655,0.615384615384615,0.379120879120879,0.448275862068966,0.571428571428572,0.384615384615385,0.689655172413793,0.697802197802198,0.379120879120879,0.620689655172414,0.714285714285714,0.56043956043956,0.793103448275862,0.774725274725275,0.576923076923077
995,2972,0.517241379310345,0.56043956043956,0.434065934065934,0.620689655172414,0.686813186813187,0.516483516483517,0.448275862068966,0.681318681318681,0.39010989010989,0.241379310344828,0.263736263736264,0.21978021978022,0.172413793103448,0.175824175824176,0.192307692307692,0.172413793103448,0.247252747252747,0.164835164835165
3054,1458,0.379310344827586,0.598901098901099,0.214285714285714,0.482758620689655,0.60989010989011,0.335164835164835,0.551724137931034,0.60989010989011,0.467032967032967,0.241379310344828,0.214285714285714,0.159340659340659,0.241379310344828,0.159340659340659,0.247252747252747,0.379310344827586,0.28021978021978,0.269230769230769
2020,3505,0.586206896551724,0.582417582417582,0.456043956043956,0.655172413793104,0.725274725274725,0.615384615384615,0.517241379310345,0.637362637362637,0.406593406593407,0.379310344827586,0.43956043956044,0.357142857142857,0.172413793103448,0.241758241758242,0.0549450549450549,0.310344827586207,0.313186813186813,0.32967032967033
1512,159,0.482758620689655,0.686813186813187,0.362637362637363,0.724137931034483,0.747252747252747,0.56043956043956,0.413793103448276,0.67032967032967,0.384615384615385,0.275862068965517,0.214285714285714,0.252747252747253,0.241379310344828,0.252747252747253,0.159340659340659,0.241379310344828,0.247252747252747,0.208791208791209
2776,1145,0.586206896551724,0.71978021978022,0.434065934065934,0.517241379310345,0.741758241758242,0.489010989010989,0.551724137931034,0.681318681318681,0.494505494505495,0.137931034482759,0.21978021978022,0.236263736263736,0.241379310344828,0.197802197802198,0.368131868131868,0.310344827586207,0.296703296703297,0.318681318681319
1319,2159,0.344827586206897,0.565934065934066,0.368131868131868,0.620689655172414,0.752747252747253,0.565934065934066,0.344827586206897,0.637362637362637,0.428571428571429,0.551724137931034,0.494505494505495,0.417582417582418,0.310344827586207,0.395604395604396,0.252747252747253,0.551724137931034,0.467032967032967,0.296703296703297
516,1267,0.689655172413793,0.813186813186813,0.571428571428572,0.827586206896552,0.862637362637363,0.615384615384615,0.724137931034483,0.813186813186813,0.527472527472527,NA,NA,NA,NA,0.0934065934065934,0.0384615384615385,NA,0.0384615384615385,0.043956043956044
2515,2308,0.551724137931034,0.725274725274725,0.434065934065934,0.758620689655172,0.752747252747253,0.543956043956044,0.586206896551724,0.686813186813187,0.494505494505495,0.551724137931034,0.703296703296703,0.21978021978022,0.551724137931034,0.615384615384615,0.120879120879121,0.620689655172414,0.714285714285714,0.373626373626374
983,1582,0.448275862068966,0.532967032967033,0.357142857142857,0.517241379310345,0.653846153846154,0.43956043956044,0.586206896551724,0.642857142857143,0.593406593406594,0.103448275862069,0.126373626373626,0.0879120879120879,0.206896551724138,0.0989010989010989,0.203296703296703,0.172413793103448,0.142857142857143,0.214285714285714
2453,1782,0.586206896551724,0.703296703296703,0.417582417582418,0.620689655172414,0.752747252747253,0.56043956043956,0.586206896551724,0.71978021978022,0.445054945054945,0.172413793103448,0.197802197802198,0.324175824175824,0.241379310344828,0.258241758241758,0.28021978021978,0.206896551724138,0.28021978021978,0.285714285714286
554,855,0.448275862068966,0.56043956043956,0.450549450549451,0.620689655172414,0.708791208791209,0.543956043956044,0.448275862068966,0.543956043956044,0.478021978021978,0.310344827586207,0.236263736263736,0.274725274725275,0.206896551724138,0.21978021978022,0.230769230769231,0.413793103448276,0.32967032967033,0.335164835164835
2889,2682,0.586206896551724,0.708791208791209,0.434065934065934,0.517241379310345,0.703296703296703,0.516483516483517,0.655172413793104,0.714285714285714,0.318681318681319,0.206896551724138,0.142857142857143,0.126373626373626,0.172413793103448,0.247252747252747,0.368131868131868,0.413793103448276,0.384615384615385,0.159340659340659
406,3209,0.517241379310345,0.71978021978022,0.489010989010989,0.689655172413793,0.835164835164835,0.43956043956044,0.517241379310345,0.747252747252747,0.538461538461539,0.137931034482759,0.0494505494505495,0.126373626373626,0.103448275862069,0.120879120879121,0.10989010989011,NA,0.0274725274725275,0.0989010989010989
805,1608,0.517241379310345,0.604395604395604,0.412087912087912,0.586206896551724,0.725274725274725,0.576923076923077,0.482758620689655,0.593406593406594,0.395604395604396,0.172413793103448,0.0494505494505495,0.120879120879121,0.103448275862069,0.0604395604395604,0.0549450549450549,0.275862068965517,0.186813186813187,0.263736263736264
2410,2851,0.482758620689655,0.483516483516484,0.247252747252747,0.724137931034483,0.642857142857143,0.56043956043956,0.482758620689655,0.598901098901099,0.384615384615385,0.344827586206897,0.445054945054945,0.362637362637363,0.310344827586207,0.324175824175824,0.186813186813187,0.517241379310345,0.538461538461539,0.401098901098901
2958,2540,0.517241379310345,0.703296703296703,0.516483516483517,0.655172413793104,0.763736263736264,0.510989010989011,0.517241379310345,0.697802197802198,0.653846153846154,0.206896551724138,0.148351648351648,0.104395604395604,0.137931034482759,0.192307692307692,0.324175824175824,0.310344827586207,0.28021978021978,0.0934065934065934
3360,2222,0.586206896551724,0.582417582417582,0.412087912087912,0.482758620689655,0.527472527472527,0.340659340659341,0.620689655172414,0.593406593406594,0.302197802197802,0.137931034482759,0.164835164835165,0.0989010989010989,0.241379310344828,0.0769230769230769,0.307692307692308,0.379310344827586,0.32967032967033,0.247252747252747
95,44,0.517241379310345,0.631868131868132,0.478021978021978,0.655172413793104,0.802197802197802,0.543956043956044,0.482758620689655,0.543956043956044,0.395604395604396,0.344827586206897,0.406593406593407,0.318681318681319,0.379310344827586,0.554945054945055,0.346153846153846,0.551724137931034,0.510989010989011,0.428571428571429
2404,459,0.379310344827586,0.478021978021978,0.291208791208791,0.620689655172414,0.681318681318681,0.527472527472527,0.517241379310345,0.620879120879121,0.423076923076923,NA,0.032967032967033,0.0604395604395604,NA,0.0494505494505495,0.0549450549450549,NA,0.0164835164835165,0.175824175824176
3249,1410,0.413793103448276,0.521978021978022,0.241758241758242,0.551724137931034,0.54945054945055,0.395604395604396,0.482758620689655,0.565934065934066,0.269230769230769,NA,0.0989010989010989,0.214285714285714,0.137931034482759,0.148351648351648,0.0549450549450549,0.103448275862069,0.0549450549450549,0.21978021978022
3526,1621,0.517241379310345,0.527472527472527,0.373626373626374,0.586206896551724,0.653846153846154,0.214285714285714,0.551724137931034,0.631868131868132,0.346153846153846,0.379310344827586,0.456043956043956,0.324175824175824,0.413793103448276,0.362637362637363,0.412087912087912,0.241379310344828,0.362637362637363,0.263736263736264
2249,2149,0.655172413793104,0.725274725274725,0.39010989010989,0.551724137931034,0.741758241758242,0.362637362637363,0.551724137931034,0.620879120879121,0.269230769230769,0.206896551724138,0.258241758241758,0.10989010989011,0.206896551724138,0.208791208791209,0.236263736263736,0.344827586206897,0.395604395604396,0.285714285714286
3907,95,0.379310344827586,0.32967032967033,0.54945054945055,0.551724137931034,0.681318681318681,0.532967032967033,0.482758620689655,0.478021978021978,0.472527472527473,NA,0.0934065934065934,0.0604395604395604,0.103448275862069,0.043956043956044,NA,0.103448275862069,0.043956043956044,0.0384615384615385
1399,3913,0.5,0.538461538461539,0.505494505494506,0.6,0.725274725274725,0.510989010989011,0.482758620689655,0.494505494505495,0.456043956043956,0.166666666666667,0.302197802197802,0.181318681318681,0.137931034482759,0.247252747252747,0.137362637362637,0.310344827586207,0.302197802197802,0.17032967032967
1341,1872,0.533333333333333,0.598901098901099,0.423076923076923,0.466666666666667,0.686813186813187,0.373626373626374,0.413793103448276,0.505494505494506,0.335164835164835,0.133333333333333,0.164835164835165,0.142857142857143,0.206896551724138,0.197802197802198,0.0989010989010989,0.310344827586207,0.285714285714286,0.192307692307692
2907,3465,0.551724137931034,0.659340659340659,0.324175824175824,0.655172413793104,0.725274725274725,0.445054945054945,0.551724137931034,0.725274725274725,0.494505494505495,0.413793103448276,0.401098901098901,0.28021978021978,0.379310344827586,0.434065934065934,0.153846153846154,0.586206896551724,0.571428571428572,0.39010989010989
1583,2632,0.413793103448276,0.620879120879121,0.472527472527473,0.655172413793104,0.664835164835165,0.538461538461539,0.551724137931034,0.67032967032967,0.478021978021978,0.137931034482759,0.186813186813187,0.252747252747253,0.137931034482759,0.203296703296703,0.258241758241758,0.275862068965517,0.32967032967033,0.197802197802198
1284,2954,0.551724137931034,0.697802197802198,0.428571428571429,0.655172413793104,0.741758241758242,0.582417582417582,0.586206896551724,0.60989010989011,0.428571428571429,0.275862068965517,0.247252747252747,0.192307692307692,0.206896551724138,0.236263736263736,0.241758241758242,0.241379310344828,0.225274725274725,0.203296703296703
488,201,0.448275862068966,0.637362637362637,0.43956043956044,0.620689655172414,0.725274725274725,0.527472527472527,0.379310344827586,0.593406593406594,0.395604395604396,0.103448275862069,0.115384615384615,0.148351648351648,0.137931034482759,0.17032967032967,0.153846153846154,0.241379310344828,0.186813186813187,0.236263736263736
1922,927,0.448275862068966,0.450549450549451,0.340659340659341,0.517241379310345,0.587912087912088,0.384615384615385,0.551724137931034,0.313186813186813,0.412087912087912,0.206896551724138,0.148351648351648,0.241758241758242,0.172413793103448,0.0769230769230769,0.313186813186813,0.241379310344828,0.291208791208791,0.285714285714286
2908,373,0.517241379310345,0.664835164835165,0.302197802197802,0.689655172413793,0.747252747252747,0.384615384615385,0.620689655172414,0.736263736263736,0.368131868131868,0.137931034482759,0.186813186813187,0.131868131868132,0.103448275862069,0.164835164835165,0.192307692307692,0.103448275862069,0.225274725274725,0.0989010989010989
3836,289,0.448275862068966,0.379120879120879,0.379120879120879,0.413793103448276,0.412087912087912,0.395604395604396,0.482758620689655,0.675824175824176,0.357142857142857,0.137931034482759,0.0989010989010989,0.247252747252747,0.172413793103448,0.175824175824176,0.274725274725275,0.275862068965517,0.104395604395604,0.340659340659341
2789,3989,0.379310344827586,0.489010989010989,0.208791208791209,0.586206896551724,0.697802197802198,0.324175824175824,0.517241379310345,0.631868131868132,0.186813186813187,0.310344827586207,0.252747252747253,0.28021978021978,0.206896551724138,0.269230769230769,0.269230769230769,0.275862068965517,0.346153846153846,0.126373626373626
3679,3747,0.448275862068966,0.543956043956044,0.373626373626374,0.413793103448276,0.461538461538462,0.417582417582418,0.551724137931034,0.521978021978022,0.324175824175824,0.655172413793104,0.813186813186813,0.516483516483517,0.620689655172414,0.741758241758242,0.423076923076923,0.827586206896552,0.82967032967033,0.576923076923077
3387,2184,0.448275862068966,0.461538461538462,0.335164835164835,0.448275862068966,0.461538461538462,0.412087912087912,0.379310344827586,0.587912087912088,0.313186813186813,0.137931034482759,0.175824175824176,0.181318681318681,0.137931034482759,0.10989010989011,0.263736263736264,0.275862068965517,0.21978021978022,0.247252747252747
2976,1216,0.655172413793104,0.593406593406594,0.373626373626374,0.551724137931034,0.730769230769231,0.384615384615385,0.620689655172414,0.703296703296703,0.39010989010989,NA,0.203296703296703,0.192307692307692,0.206896551724138,0.164835164835165,0.263736263736264,0.241379310344828,0.28021978021978,0.186813186813187
912,1127,0.551724137931034,0.637362637362637,0.489010989010989,0.827586206896552,0.681318681318681,0.571428571428572,0.551724137931034,0.741758241758242,0.445054945054945,0.103448275862069,0.0769230769230769,0.142857142857143,0.172413793103448,0.131868131868132,0.153846153846154,0.241379310344828,0.120879120879121,0.208791208791209
3583,1503,0.413793103448276,0.593406593406594,0.302197802197802,0.413793103448276,0.489010989010989,0.351648351648352,0.448275862068966,0.571428571428572,0.368131868131868,0.172413793103448,0.175824175824176,0.192307692307692,NA,0.159340659340659,0.175824175824176,0.241379310344828,0.192307692307692,0.269230769230769
2034,3624,0.551724137931034,0.532967032967033,0.373626373626374,0.586206896551724,0.642857142857143,0.483516483516484,0.379310344827586,0.598901098901099,0.357142857142857,0.137931034482759,0.137362637362637,0.126373626373626,0.241379310344828,0.0824175824175824,0.208791208791209,0.241379310344828,0.197802197802198,0.192307692307692
2523,2624,0.586206896551724,0.604395604395604,0.434065934065934,0.655172413793104,0.752747252747253,0.494505494505495,0.551724137931034,0.697802197802198,0.417582417582418,0.172413793103448,0.197802197802198,0.137362637362637,0.206896551724138,0.126373626373626,0.252747252747253,0.206896551724138,0.241758241758242,0.115384615384615
2919,3043,0.379310344827586,0.494505494505495,0.192307692307692,0.586206896551724,0.637362637362637,0.318681318681319,0.379310344827586,0.615384615384615,0.21978021978022,0.689655172413793,0.714285714285714,0.54945054945055,0.448275862068966,0.637362637362637,0.340659340659341,0.724137931034483,0.736263736263736,0.576923076923077
2967,3894,0.620689655172414,0.769230769230769,0.39010989010989,0.620689655172414,0.71978021978022,0.489010989010989,0.586206896551724,0.686813186813187,0.313186813186813,0.206896551724138,0.175824175824176,0.0879120879120879,0.172413793103448,0.203296703296703,0.120879120879121,0.379310344827586,0.335164835164835,0.0989010989010989
2524,686,0.655172413793104,0.587912087912088,0.32967032967033,0.724137931034483,0.752747252747253,0.472527472527473,0.586206896551724,0.675824175824176,0.483516483516484,0.206896551724138,0.153846153846154,0.236263736263736,0.103448275862069,0.104395604395604,0.0769230769230769,0.172413793103448,0.181318681318681,0.115384615384615
1931,355,0.655172413793104,0.648351648351648,0.423076923076923,0.724137931034483,0.747252747252747,0.543956043956044,0.517241379310345,0.626373626373626,0.236263736263736,0.206896551724138,0.0769230769230769,0.247252747252747,0.103448275862069,0.104395604395604,0.10989010989011,0.241379310344828,0.153846153846154,0.17032967032967
3606,2223,0.551724137931034,0.543956043956044,0.483516483516484,0.482758620689655,0.565934065934066,0.395604395604396,0.379310344827586,0.543956043956044,0.335164835164835,0.103448275862069,0.131868131868132,0.181318681318681,0.103448275862069,0.104395604395604,0.32967032967033,0.344827586206897,0.302197802197802,0.296703296703297
2505,1316,0.620689655172414,0.835164835164835,0.384615384615385,0.655172413793104,0.725274725274725,0.543956043956044,0.482758620689655,0.697802197802198,0.252747252747253,0.275862068965517,0.192307692307692,0.197802197802198,0.103448275862069,0.17032967032967,0.21978021978022,0.241379310344828,0.269230769230769,0.241758241758242
485,1437,0.379310344827586,0.631868131868132,0.406593406593407,0.551724137931034,0.763736263736264,0.538461538461539,0.275862068965517,0.587912087912088,0.362637362637363,0.310344827586207,0.340659340659341,0.373626373626374,0.310344827586207,0.28021978021978,0.32967032967033,0.482758620689655,0.483516483516484,0.472527472527473
1212,816,0.586206896551724,0.626373626373626,0.543956043956044,0.448275862068966,0.659340659340659,0.434065934065934,0.413793103448276,0.516483516483517,0.340659340659341,0.517241379310345,0.538461538461539,0.434065934065934,0.344827586206897,0.43956043956044,0.197802197802198,0.413793103448276,0.56043956043956,0.307692307692308
198,1101,0.586206896551724,0.813186813186813,0.467032967032967,0.724137931034483,0.824175824175824,0.505494505494506,0.689655172413793,0.78021978021978,0.604395604395604,0.310344827586207,0.368131868131868,0.214285714285714,0.344827586206897,0.406593406593407,0.115384615384615,0.482758620689655,0.478021978021978,0.357142857142857
1239,4036,0.344827586206897,0.5,0.384615384615385,0.586206896551724,0.637362637362637,0.571428571428572,0.517241379310345,0.637362637362637,0.516483516483517,0.172413793103448,0.21978021978022,0.203296703296703,0.172413793103448,0.203296703296703,0.21978021978022,0.172413793103448,0.159340659340659,0.142857142857143
1374,2023,0.551724137931034,0.516483516483517,0.428571428571429,0.655172413793104,0.703296703296703,0.527472527472527,0.551724137931034,0.626373626373626,0.54945054945055,0.448275862068966,0.483516483516484,0.450549450549451,0.241379310344828,0.324175824175824,0.258241758241758,0.482758620689655,0.527472527472527,0.39010989010989
2652,2811,0.551724137931034,0.593406593406594,0.269230769230769,0.655172413793104,0.730769230769231,0.428571428571429,0.586206896551724,0.692307692307692,0.510989010989011,0.103448275862069,0.137362637362637,0.153846153846154,0.137931034482759,0.0989010989010989,0.159340659340659,0.275862068965517,0.241758241758242,0.126373626373626
1330,254,0.482758620689655,0.576923076923077,0.445054945054945,0.689655172413793,0.71978021978022,0.571428571428572,0.517241379310345,0.554945054945055,0.456043956043956,0.275862068965517,0.494505494505495,0.335164835164835,0.448275862068966,0.516483516483517,0.362637362637363,0.344827586206897,0.604395604395604,0.175824175824176
3911,3217,0.448275862068966,0.263736263736264,0.340659340659341,0.551724137931034,0.620879120879121,0.532967032967033,0.482758620689655,0.505494505494506,0.318681318681319,0.551724137931034,0.494505494505495,0.208791208791209,0.724137931034483,0.763736263736264,0.335164835164835,0.758620689655172,0.730769230769231,0.428571428571429
192,74,0.379310344827586,0.741758241758242,0.302197802197802,0.551724137931034,0.67032967032967,0.54945054945055,0.344827586206897,0.648351648351648,0.313186813186813,NA,0.0494505494505495,0.192307692307692,0.137931034482759,0.120879120879121,0.0934065934065934,0.206896551724138,0.126373626373626,0.0879120879120879
4096,2442,0.379310344827586,0.263736263736264,0.417582417582418,0.310344827586207,0.417582417582418,0.291208791208791,0.413793103448276,0.516483516483517,0.412087912087912,NA,0.230769230769231,0.0384615384615385,0.172413793103448,0.104395604395604,0.137362637362637,0.344827586206897,0.324175824175824,0.313186813186813
